BILL_ID,CUSTOMER_ID,BILL_AMOUNT,PAYMENT_AMOUNT,BILL_DATE,PAYMENT_DATE,CHANNEL,BILL_STATUS,REFUND_FLAG
BILL671988,CUST10584,359104,359104,2026-02-05 00:00:00,2026-02-06 00:00:00,Mobile,Paid,0
BILL700094,CUST10619,308290,8593,2026-01-31 00:00:00,2026-02-04 00:00:00,Web,Paid,0
BILL589794,CUST10386,169828,8121,2026-03-04 00:00:00,2026-03-04 00:00:00,Mobile,Paid,0
BILL751858,CUST10596,117486,117486,2026-03-05 00:00:00,2026-03-09 00:00:00,Mobile,Paid,0
BILL513414,CUST10120,360615,360615,2026-03-06 00:00:00,2026-03-08 00:00:00,Mobile,Paid,0
BILL843101,CUST10586,360128,360128,2026-02-07 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL949656,CUST10566,293643,293643,2026-02-08 00:00:00,2026-02-13 00:00:00,Mobile,Paid,1
BILL367502,CUST10485,336972,336972,2026-02-05 00:00:00,2026-02-08 00:00:00,Web,Paid,0
BILL521428,CUST10412,307721,307721,2026-03-08 00:00:00,2026-03-11 00:00:00,Web,Paid,0
BILL272447,CUST10471,262951,262951,2026-03-10 00:00:00,2026-03-12 00:00:00,Mobile,Paid,0
BILL628581,CUST10059,185962,185962,2026-02-02 00:00:00,2026-02-07 00:00:00,API,Paid,0
BILL963192,CUST10360,279054,279054,2026-02-08 00:00:00,2026-02-08 00:00:00,Web,Paid,0
BILL747501,CUST10177,219181,219181,2026-03-02 00:00:00,2026-03-07 00:00:00,Web,Paid,0
BILL101938,CUST10541,286522,286522,2026-01-31 00:00:00,2026-01-31 00:00:00,Mobile,Paid,0
BILL596183,CUST10255,258950,258950,2026-02-05 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL714769,CUST10029,196409,2552155,2026-03-08 00:00:00,2026-03-08 00:00:00,Mobile,Paid,0
BILL422549,CUST10145,316592,316592,2026-02-03 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL465864,CUST10552,200373,200373,2026-03-14 00:00:00,2026-03-16 00:00:00,Mobile,Paid,0
BILL300453,CUST10039,107142,107142,2026-02-09 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL830206,CUST10130,146870,146870,2026-02-02 00:00:00,2026-02-02 00:00:00,Mobile,Paid,0
BILL338755,CUST10475,304176,304176,2026-03-12 00:00:00,2026-03-15 00:00:00,Web,Paid,0
BILL355488,CUST10103,288564,288564,2026-02-08 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL891105,CUST10280,176876,176876,2026-02-06 00:00:00,2026-02-06 00:00:00,Web,Paid,0
BILL579104,CUST10359,323180,323180,2026-02-06 00:00:00,2026-02-09 00:00:00,Mobile,Paid,0
BILL269400,CUST10360,279054,279054,2026-03-10 00:00:00,2026-03-14 00:00:00,Web,Paid,0
BILL802770,CUST10438,179102,179102,2026-02-02 00:00:00,2026-02-03 00:00:00,Mobile,Paid,0
BILL486296,CUST10054,176593,176593,2026-01-31 00:00:00,2026-02-03 00:00:00,Web,Paid,0
BILL396669,CUST10407,157295,157295,2026-02-06 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL722662,CUST10534,275437,9419,2026-02-08 00:00:00,2026-02-12 00:00:00,Web,Paid,0
BILL680738,CUST10234,145984,145984,2026-03-05 00:00:00,2026-03-05 00:00:00,API,Paid,0
BILL907830,CUST10234,145984,145984,2026-03-05 00:00:00,2026-03-05 00:01:00,API,Paid,0
BILL130307,CUST10234,145984,145984,2026-03-05 00:00:00,2026-03-05 00:02:00,API,Paid,0
BILL940843,CUST10234,145984,145984,2026-03-05 00:00:00,2026-03-05 00:03:00,API,Paid,0
BILL113419,CUST10586,360128,7324958,2026-03-13 00:00:00,2026-03-13 00:00:00,Mobile,Paid,0
BILL236696,CUST10249,299346,299346,2026-02-08 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL628018,CUST10493,119681,119681,2026-03-06 00:00:00,2026-03-08 00:00:00,Mobile,Paid,1
BILL219191,CUST10187,253468,253468,2026-02-10 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL229849,CUST10040,106378,106378,2026-02-01 00:00:00,2026-02-02 00:00:00,API,Paid,0
BILL254280,CUST10449,315584,315584,2026-03-14 00:00:00,2026-03-17 00:00:00,API,Paid,0
BILL239088,CUST10144,221904,221904,2026-01-31 00:00:00,2026-02-02 00:00:00,Mobile,Paid,0
BILL830166,CUST10530,291947,291947,2026-03-12 00:00:00,2026-03-13 00:00:00,Web,Paid,0
BILL643185,CUST10429,132962,2024241,2026-02-04 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL372370,CUST10244,357946,357946,2026-01-31 00:00:00,2026-02-01 00:00:00,Web,Paid,0
BILL198315,CUST10266,241149,241149,2026-01-31 00:00:00,2026-02-05 00:00:00,Web,Paid,0
BILL824699,CUST10328,260545,260545,2026-02-07 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL826255,CUST10104,265643,265643,2026-03-11 00:03:00,2026-03-11 00:03:00,Web,Paid,0
BILL966044,CUST10542,256381,256381,2026-02-03 00:00:00,2026-02-03 00:00:00,Mobile,Paid,0
BILL247754,CUST10205,325213,325213,2026-02-05 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL804259,CUST10094,356586,356586,2026-02-07 00:00:00,2026-02-10 00:00:00,Mobile,Paid,0
BILL747190,CUST10259,355961,355961,2026-03-09 00:00:00,2026-03-12 00:00:00,Web,Paid,0
BILL513816,CUST10227,232936,232936,2026-03-12 00:05:00,2026-03-16 00:05:00,Mobile,Paid,0
BILL583055,CUST10453,156466,156466,2026-03-05 00:00:00,2026-03-07 00:00:00,Mobile,Paid,0
BILL517620,CUST10537,303726,303726,2026-02-10 00:00:00,2026-02-11 00:00:00,API,Paid,0
BILL268210,CUST10148,176194,176194,2026-03-07 00:00:00,2026-03-11 00:00:00,Web,Paid,0
BILL514386,CUST10098,179960,179960,2026-03-10 00:00:00,2026-03-13 00:00:00,Web,Paid,0
BILL644727,CUST10571,182453,182453,2026-02-07 00:00:00,2026-02-08 00:00:00,Web,Paid,1
BILL328372,CUST10016,140742,140742,2026-02-04 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL369284,CUST10376,325746,325746,2026-03-06 00:00:00,2026-03-06 00:00:00,Web,Paid,0
BILL604308,CUST10508,118063,118063,2026-02-05 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL706161,CUST10350,276597,276597,2026-03-04 00:00:00,2026-03-09 00:00:00,Mobile,Paid,0
BILL814951,CUST10212,371041,2854,2026-02-06 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL302494,CUST10330,340223,340223,2026-02-08 00:00:00,2026-02-09 00:00:00,API,Paid,0
BILL462553,CUST10256,130374,1275,2026-02-08 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL652701,CUST10302,176365,176365,2026-03-06 00:00:00,2026-03-08 00:00:00,Web,Paid,0
BILL767266,CUST10138,119001,119001,2026-02-01 00:00:00,2026-02-06 00:00:00,Mobile,Paid,0
BILL669161,CUST10498,286133,286133,2026-02-09 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL839006,CUST10406,373225,373225,2026-02-01 00:00:00,2026-02-02 00:00:00,Mobile,Paid,0
BILL918441,CUST10181,358351,358351,2026-01-31 00:00:00,2026-02-02 00:00:00,Mobile,Paid,0
BILL148742,CUST10160,264437,264437,2026-02-09 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL444789,CUST10429,132962,132962,2026-03-11 00:00:00,2026-03-13 00:00:00,Web,Paid,0
BILL247869,CUST10221,392103,392103,2026-02-06 00:00:00,2026-02-06 00:00:00,Web,Paid,0
BILL687502,CUST10094,356586,356586,2026-03-12 00:00:00,2026-03-16 00:00:00,Mobile,Paid,0
BILL528237,CUST10518,219705,7407,2026-02-09 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL882146,CUST10533,391460,391460,2026-02-02 00:00:00,2026-02-04 00:00:00,Web,Paid,0
BILL736787,CUST10032,135160,135160,2026-02-07 00:00:00,2026-02-08 00:00:00,API,Paid,0
BILL575697,CUST10592,138451,138451,2026-02-08 00:00:00,2026-02-10 00:00:00,Mobile,Paid,0
BILL575160,CUST10550,378589,378589,2026-02-06 00:00:00,2026-02-08 00:00:00,Mobile,Paid,0
BILL256173,CUST10545,213332,213332,2026-03-04 00:00:00,2026-03-06 00:00:00,Web,Paid,0
BILL505503,CUST10507,302841,302841,2026-02-07 00:00:00,2026-02-07 00:00:00,Mobile,Paid,0
BILL906443,CUST10410,350391,350391,2026-04-12 00:00:00,2026-04-15 00:00:00,Mobile,Paid,0
BILL681080,CUST10343,365809,365809,2026-02-06 00:00:00,2026-02-07 00:00:00,Web,Paid,0
BILL140516,CUST10497,131284,131284,2026-02-07 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL448101,CUST10592,138451,138451,2026-03-12 00:00:00,2026-03-15 00:00:00,Mobile,Paid,1
BILL513830,CUST10038,391528,391528,2026-02-04 00:00:00,2026-02-04 00:00:00,API,Paid,0
BILL380714,CUST10076,227427,227427,2026-02-02 00:00:00,2026-02-03 00:00:00,Web,Paid,0
BILL626588,CUST10322,138465,138465,2026-05-16 00:00:00,2026-05-17 00:00:00,Web,Paid,0
BILL391796,CUST10140,270876,270876,2026-05-06 00:00:00,2026-05-06 00:00:00,Web,Paid,1
BILL709710,CUST10219,393343,393343,2026-02-10 00:00:00,2026-02-13 00:00:00,Web,Paid,1
BILL637970,CUST10176,360613,360613,2026-03-14 00:00:00,2026-03-19 00:00:00,Web,Paid,0
BILL472777,CUST10527,351832,351832,2026-01-31 00:00:00,2026-02-02 00:00:00,Web,Paid,0
BILL992313,CUST10355,349261,349261,2026-02-08 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL334552,CUST10460,307788,307788,2026-02-05 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL763521,CUST10211,276381,276381,2026-02-07 00:00:00,2026-02-08 00:00:00,Web,Paid,1
BILL303555,CUST10207,302476,302476,2026-02-05 00:00:00,2026-02-09 00:00:00,Mobile,Paid,0
BILL148392,CUST10554,178725,178725,2026-02-02 00:00:00,2026-02-02 00:00:00,Web,Paid,0
BILL709174,CUST10162,194990,194990,2026-02-06 00:00:00,2026-02-07 00:00:00,Web,Paid,0
BILL149245,CUST10301,210731,210731,2026-02-02 00:00:00,2026-02-06 00:00:00,Web,Paid,0
BILL276764,CUST10206,369902,369902,2026-05-20 00:00:00,2026-05-21 00:00:00,Web,Paid,0
BILL522615,CUST10426,159926,159926,2026-03-08 00:00:00,2026-03-10 00:00:00,Web,Paid,0
BILL522090,CUST10035,331809,331809,2026-03-11 00:00:00,2026-03-13 00:00:00,Web,Paid,0
BILL336443,CUST10131,383513,383513,2026-03-15 00:00:00,2026-03-15 00:00:00,API,Paid,0
BILL471989,CUST10131,383513,383513,2026-03-15 00:00:00,2026-03-15 00:01:00,API,Paid,0
BILL270561,CUST10131,383513,383513,2026-03-15 00:00:00,2026-03-15 00:02:00,API,Paid,0
BILL385142,CUST10131,383513,383513,2026-03-15 00:00:00,2026-03-15 00:03:00,API,Paid,0
BILL629713,CUST10131,383513,383513,2026-03-15 00:00:00,2026-03-15 00:04:00,API,Paid,0
BILL439779,CUST10357,248320,248320,2026-02-01 00:00:00,2026-02-06 00:00:00,Mobile,Paid,0
BILL772091,CUST10565,368324,368324,2026-02-05 00:00:00,2026-02-05 00:00:00,API,Paid,0
BILL146622,CUST10565,368324,368324,2026-02-05 00:00:00,2026-02-05 00:01:00,API,Paid,0
BILL851177,CUST10565,368324,368324,2026-02-05 00:00:00,2026-02-05 00:02:00,API,Paid,0
BILL564352,CUST10565,368324,368324,2026-02-05 00:00:00,2026-02-05 00:03:00,API,Paid,0
BILL255104,CUST10565,368324,368324,2026-02-05 00:00:00,2026-02-05 00:04:00,API,Paid,0
BILL381717,CUST10312,332915,3540,2026-03-13 00:00:00,2026-03-13 00:00:00,Web,Paid,0
BILL484959,CUST10201,257933,3736737,2026-02-04 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL979002,CUST10488,128957,128957,2026-02-09 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL478986,CUST10408,347868,347868,2026-02-07 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL129274,CUST10394,219001,219001,2026-02-03 00:00:00,2026-02-03 00:00:00,API,Paid,0
BILL540873,CUST10394,219001,219001,2026-02-03 00:00:00,2026-02-03 00:01:00,API,Paid,0
BILL875501,CUST10394,219001,219001,2026-02-03 00:00:00,2026-02-03 00:02:00,API,Paid,0
BILL566255,CUST10070,359330,359330,2026-02-06 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL601484,CUST10538,233082,233082,2026-02-02 00:00:00,2026-02-04 00:00:00,Web,Paid,0
BILL898248,CUST10551,129977,129977,2026-03-03 00:00:00,2026-03-08 00:00:00,Web,Paid,0
BILL820948,CUST10548,276062,276062,2026-02-10 00:00:00,2026-02-14 00:00:00,Web,Paid,0
BILL692712,CUST10122,286581,286581,2026-03-12 00:05:00,2026-03-13 00:05:00,Web,Paid,0
BILL618055,CUST10241,399193,399193,2026-02-07 00:00:00,2026-02-11 00:00:00,Web,Paid,0
BILL514267,CUST10513,373858,373858,2026-03-11 00:00:00,2026-03-12 00:00:00,Web,Paid,0
BILL847084,CUST10068,257954,257954,2026-02-01 00:00:00,2026-02-03 00:00:00,Web,Paid,0
BILL207210,CUST10462,104974,104974,2026-02-01 00:00:00,2026-02-03 00:00:00,Mobile,Paid,0
BILL406532,CUST10536,399661,399661,2026-02-01 00:00:00,2026-02-01 00:00:00,Web,Paid,0
BILL565956,CUST10306,119250,119250,2026-02-09 00:00:00,2026-02-13 00:00:00,Mobile,Paid,0
BILL329480,CUST10601,177234,177234,2026-02-10 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL740659,CUST10393,386367,386367,2026-02-07 00:00:00,2026-02-08 00:00:00,Mobile,Paid,0
BILL153640,CUST10405,282669,282669,2026-02-03 00:00:00,2026-02-07 00:00:00,Web,Paid,0
BILL141020,CUST10085,364972,364972,2026-02-07 00:00:00,2026-02-07 00:00:00,Mobile,Paid,0
BILL289703,CUST10046,156398,156398,2026-02-06 00:00:00,2026-02-10 00:00:00,Mobile,Paid,0
BILL155682,CUST10041,145257,145257,2026-02-07 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL702564,CUST10346,359143,359143,2026-02-01 00:00:00,2026-02-01 00:00:00,Mobile,Paid,0
BILL791427,CUST10171,147240,147240,2026-02-07 00:00:00,2026-02-12 00:00:00,Web,Paid,0
BILL749038,CUST10046,156398,156398,2026-03-12 00:00:00,2026-03-16 00:00:00,Mobile,Paid,0
BILL156679,CUST10492,178349,178349,2026-03-11 00:00:00,2026-03-14 00:00:00,Mobile,Paid,0
BILL576233,CUST10589,239931,239931,2026-02-07 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL743612,CUST10441,261893,4133731,2026-02-09 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL671120,CUST10094,356586,356586,2026-04-15 00:00:00,2026-04-19 00:00:00,Mobile,Paid,0
BILL901778,CUST10323,390691,390691,2026-03-05 00:00:00,2026-03-10 00:00:00,Mobile,Paid,0
BILL509723,CUST10512,323116,323116,2026-02-08 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL358060,CUST10175,379067,379067,2026-02-04 00:00:00,2026-02-08 00:00:00,Mobile,Paid,0
BILL790967,CUST10028,371934,371934,2026-03-09 00:00:00,2026-03-11 00:00:00,Mobile,Paid,0
BILL376584,CUST10546,165933,165933,2026-02-10 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL683482,CUST10084,164229,164229,2026-02-06 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL680647,CUST10254,325941,325941,2026-01-31 00:00:00,2026-02-01 00:00:00,Mobile,Paid,1
BILL393928,CUST10502,259966,259966,2026-02-01 00:00:00,2026-02-02 00:00:00,Mobile,Paid,0
BILL973058,CUST10233,310354,310354,2026-03-14 00:00:00,2026-03-18 00:00:00,Mobile,Paid,0
BILL501645,CUST10601,177234,177234,2026-03-14 00:00:00,2026-03-14 00:00:00,Mobile,Paid,0
BILL632617,CUST10251,365840,365840,2026-02-03 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL264889,CUST10408,347868,347868,2026-03-13 00:00:00,2026-03-18 00:00:00,Mobile,Paid,0
BILL988452,CUST10482,327128,327128,2026-02-09 00:00:00,2026-02-13 00:00:00,Mobile,Paid,0
BILL223357,CUST10527,351832,351832,2026-03-04 00:00:00,2026-03-09 00:00:00,Web,Paid,0
BILL841114,CUST10408,347868,347868,2026-04-17 00:00:00,2026-04-19 00:00:00,Mobile,Paid,0
BILL458315,CUST10588,174867,174867,2026-02-02 00:00:00,2026-02-07 00:00:00,Web,Paid,0
BILL816761,CUST10148,176194,176194,2026-04-10 00:00:00,2026-04-10 00:00:00,Web,Paid,0
BILL992358,CUST10376,325746,325746,2026-04-05 00:00:00,2026-04-09 00:00:00,Web,Paid,0
BILL630790,CUST10315,225792,225792,2026-03-03 00:00:00,2026-03-03 00:00:00,API,Paid,0
BILL968242,CUST10315,225792,225792,2026-03-03 00:00:00,2026-03-03 00:01:00,API,Paid,0
BILL318054,CUST10315,225792,225792,2026-03-03 00:00:00,2026-03-03 00:02:00,API,Paid,0
BILL436735,CUST10241,399193,399193,2026-03-13 00:00:00,2026-03-17 00:00:00,Web,Paid,0
BILL314663,CUST10472,198317,8193,2026-03-15 00:00:00,2026-03-16 00:00:00,Web,Paid,0
BILL991626,CUST10550,378589,378589,2026-03-10 00:00:00,2026-03-13 00:00:00,Mobile,Paid,0
BILL988825,CUST10423,311188,311188,2026-02-07 00:00:00,2026-02-07 00:00:00,Mobile,Paid,0
BILL690113,CUST10044,331621,331621,2026-03-02 00:00:00,2026-03-07 00:00:00,Web,Paid,0
BILL743723,CUST10257,212734,212734,2026-01-31 00:00:00,2026-02-01 00:00:00,Web,Paid,0
BILL195141,CUST10001,349345,349345,2026-02-06 00:00:00,2026-02-10 00:00:00,Web,Paid,0
BILL592863,CUST10077,273915,273915,2026-02-02 00:00:00,2026-02-06 00:00:00,Mobile,Paid,0
BILL568340,CUST10095,169253,169253,2026-01-31 00:00:00,2026-01-31 00:00:00,Mobile,Paid,0
BILL880184,CUST10229,340710,340710,2026-04-14 00:04:00,2026-04-18 00:04:00,Mobile,Paid,0
BILL697904,CUST10282,264469,264469,2026-02-05 00:00:00,2026-02-07 00:00:00,API,Paid,0
BILL462358,CUST10424,178755,178755,2026-03-11 00:00:00,2026-03-15 00:00:00,Mobile,Paid,1
BILL675149,CUST10372,188669,188669,2026-02-01 00:00:00,2026-02-05 00:00:00,Web,Paid,0
BILL769888,CUST10192,309961,309961,2026-03-07 00:00:00,2026-03-09 00:00:00,Mobile,Paid,0
BILL982307,CUST10379,202846,202846,2026-01-31 00:00:00,2026-01-31 00:00:00,Web,Paid,0
BILL523263,CUST10216,377209,377209,2026-03-08 00:00:00,2026-03-10 00:00:00,Web,Paid,0
BILL305859,CUST10443,295547,295547,2026-01-31 00:00:00,2026-02-04 00:00:00,Web,Paid,0
BILL237854,CUST10318,334485,334485,2026-04-13 00:00:00,2026-04-17 00:00:00,Web,Paid,1
BILL908897,CUST10114,219674,219674,2026-02-05 00:00:00,2026-02-05 00:00:00,Web,Paid,0
BILL511928,CUST10498,286133,286133,2026-03-12 00:00:00,2026-03-17 00:00:00,API,Paid,0
BILL171667,CUST10458,297776,297776,2026-01-31 00:00:00,2026-02-02 00:00:00,Mobile,Paid,0
BILL597254,CUST10240,399654,7131,2026-01-31 00:00:00,2026-02-04 00:00:00,Mobile,Paid,0
BILL436903,CUST10119,151100,151100,2026-02-05 00:00:00,2026-02-09 00:00:00,Mobile,Paid,0
BILL130433,CUST10094,356586,356586,2026-05-19 00:00:00,2026-05-20 00:00:00,Mobile,Paid,0
BILL765018,CUST10054,176593,176593,2026-03-05 00:00:00,2026-03-06 00:00:00,Web,Paid,0
BILL655764,CUST10422,298569,298569,2026-02-09 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL644737,CUST10155,343373,343373,2026-02-01 00:00:00,2026-02-01 00:00:00,Web,Paid,0
BILL255983,CUST10329,186139,186139,2026-01-31 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL686612,CUST10223,365265,365265,2026-02-09 00:00:00,2026-02-09 00:00:00,Mobile,Paid,0
BILL310352,CUST10317,221198,221198,2026-03-13 00:00:00,2026-03-14 00:00:00,Mobile,Paid,1
BILL842786,CUST10492,178349,3753234,2026-04-13 00:00:00,2026-04-17 00:00:00,Mobile,Paid,0
BILL973556,CUST10310,335952,335952,2026-02-07 00:00:00,2026-02-10 00:00:00,Mobile,Paid,1
BILL234802,CUST10594,369782,369782,2026-03-08 00:00:00,2026-03-09 00:00:00,Mobile,Paid,0
BILL884380,CUST10423,311188,311188,2026-03-09 00:00:00,2026-03-14 00:00:00,Mobile,Paid,0
BILL290047,CUST10119,151100,151100,2026-03-11 00:00:00,2026-03-13 00:00:00,API,Paid,0
BILL319742,CUST10492,178349,178349,2026-05-17 00:00:00,2026-05-20 00:00:00,Mobile,Paid,1
BILL651223,CUST10031,142285,142285,2026-02-03 00:00:00,2026-02-04 00:00:00,Mobile,Paid,0
BILL542909,CUST10217,345563,345563,2026-04-16 00:00:00,2026-04-19 00:00:00,Web,Paid,1
BILL764004,CUST10584,359104,4779,2026-03-08 00:00:00,2026-03-09 00:00:00,Mobile,Paid,0
BILL507658,CUST10348,137719,137719,2026-02-03 00:00:00,2026-02-03 00:00:00,Mobile,Paid,0
BILL997001,CUST10507,302841,302841,2026-03-09 00:00:00,2026-03-11 00:00:00,Mobile,Paid,0
BILL152948,CUST10074,237204,237204,2026-02-06 00:00:00,2026-02-08 00:00:00,Web,Paid,0
BILL322180,CUST10427,150216,150216,2026-02-02 00:00:00,2026-02-03 00:00:00,Mobile,Paid,0
BILL395272,CUST10197,242482,242482,2026-03-11 00:00:00,2026-03-12 00:00:00,Mobile,Paid,1
BILL510965,CUST10400,379084,379084,2026-02-08 00:00:00,2026-02-09 00:00:00,Mobile,Paid,0
BILL539328,CUST10459,105072,105072,2026-03-03 00:00:00,2026-03-03 00:00:00,Mobile,Paid,0
BILL898825,CUST10423,311188,311188,2026-04-13 00:00:00,2026-04-16 00:00:00,Mobile,Paid,0
BILL596181,CUST10468,366366,366366,2026-02-10 00:00:00,2026-02-13 00:00:00,Mobile,Paid,0
BILL829822,CUST10558,339745,339745,2026-02-07 00:00:00,2026-02-08 00:00:00,Web,Paid,0
BILL766853,CUST10150,240703,240703,2026-03-10 00:00:00,2026-03-14 00:00:00,Mobile,Paid,1
BILL304810,CUST10025,336983,336983,2026-02-08 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL272591,CUST10019,271271,271271,2026-02-05 00:00:00,2026-02-06 00:00:00,Web,Paid,0
BILL764604,CUST10614,322605,322605,2026-02-03 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL546565,CUST10165,352542,352542,2026-03-10 00:05:00,2026-03-10 00:05:00,Web,Paid,0
BILL158319,CUST10394,219001,219001,2026-03-05 00:03:00,2026-03-08 00:03:00,Web,Paid,0
BILL199268,CUST10502,259966,259966,2026-03-04 00:00:00,2026-03-09 00:00:00,Mobile,Paid,0
BILL979449,CUST10531,303613,303613,2026-03-08 00:00:00,2026-03-08 00:00:00,Mobile,Paid,0
BILL145846,CUST10368,338233,338233,2026-02-05 00:00:00,2026-02-10 00:00:00,Mobile,Paid,0
BILL659623,CUST10523,228291,228291,2026-02-08 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL890969,CUST10247,237979,237979,2026-03-12 00:00:00,2026-03-12 00:00:00,Web,Paid,0
BILL681409,CUST10173,272090,272090,2026-02-07 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL242384,CUST10067,236495,236495,2026-02-08 00:00:00,2026-02-12 00:00:00,Web,Paid,0
BILL268333,CUST10595,342484,342484,2026-02-01 00:00:00,2026-02-01 00:00:00,Web,Paid,0
BILL696008,CUST10223,365265,365265,2026-03-11 00:00:00,2026-03-15 00:00:00,Mobile,Paid,0
BILL840793,CUST10571,182453,2787954,2026-03-10 00:00:00,2026-03-15 00:00:00,Web,Paid,0
BILL925877,CUST10505,205177,205177,2026-02-07 00:00:00,2026-02-11 00:00:00,Mobile,Paid,0
BILL494193,CUST10044,331621,331621,2026-04-06 00:00:00,2026-04-06 00:00:00,Web,Paid,0
BILL802848,CUST10050,368862,368862,2026-02-07 00:00:00,2026-02-12 00:00:00,Mobile,Paid,0
BILL968655,CUST10509,245635,245635,2026-02-03 00:00:00,2026-02-06 00:00:00,Mobile,Paid,0
BILL166627,CUST10568,187687,187687,2026-02-10 00:00:00,2026-02-12 00:00:00,Web,Paid,1
BILL862919,CUST10264,250592,250592,2026-03-02 00:04:00,2026-03-04 00:04:00,Mobile,Paid,0
BILL582935,CUST10528,303121,303121,2026-01-31 00:00:00,2026-02-03 00:00:00,Mobile,Paid,0
BILL382460,CUST10509,245635,245635,2026-03-08 00:00:00,2026-03-08 00:00:00,Mobile,Paid,0
BILL501768,CUST10358,348682,348682,2026-02-04 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL729345,CUST10139,297574,297574,2026-04-10 00:00:00,2026-04-10 00:00:00,Web,Paid,0
BILL458549,CUST10496,389894,389894,2026-02-05 00:00:00,2026-02-09 00:00:00,Web,Paid,1
BILL781373,CUST10140,270876,270876,2026-06-05 00:00:00,2026-06-05 00:00:00,Web,Paid,1
BILL903502,CUST10089,397040,397040,2026-02-04 00:00:00,2026-02-07 00:00:00,Web,Paid,0
BILL943284,CUST10539,282596,282596,2026-02-06 00:00:00,2026-02-09 00:00:00,Mobile,Paid,0
BILL524846,CUST10572,328382,328382,2026-02-10 00:00:00,2026-02-11 00:00:00,Mobile,Paid,1
BILL925627,CUST10090,254823,254823,2026-02-04 00:00:00,2026-02-09 00:00:00,Web,Paid,0
BILL855254,CUST10273,306823,306823,2026-02-04 00:00:00,2026-02-05 00:00:00,Mobile,Paid,0
BILL191695,CUST10475,304176,304176,2026-04-14 00:00:00,2026-04-17 00:00:00,Web,Paid,0
BILL750557,CUST10211,276381,276381,2026-03-10 00:00:00,2026-03-14 00:00:00,Web,Paid,0
BILL356220,CUST10305,108188,108188,2026-02-07 00:00:00,2026-02-11 00:00:00,Web,Paid,0
BILL973272,CUST10463,103583,103583,2026-01-31 00:00:00,2026-02-05 00:00:00,Mobile,Paid,1
BILL682522,CUST10435,263580,263580,2026-03-10 00:00:00,2026-03-15 00:00:00,Mobile,Paid,1
BILL789464,CUST10364,342090,342090,2026-02-02 00:00:00,2026-02-04 00:00:00,Web,Paid,0
BILL747498,CUST10395,284991,284991,2026-02-05 00:00:00,2026-02-06 00:00:00,Web,Paid,0
BILL691639,CUST10099,377420,377420,2026-02-01 00:00:00,2026-02-02 00:00:00,Mobile,Paid,1
BILL684860,CUST10281,309691,309691,2026-01-31 00:00:00,2026-02-04 00:00:00,Mobile,Paid,0
BILL682015,CUST10329,186139,186139,2026-03-07 00:00:00,2026-03-12 00:00:00,Mobile,Paid,0
BILL101503,CUST10100,303145,303145,2026-02-05 00:00:00,2026-02-06 00:00:00,Web,Paid,0
BILL449077,CUST10442,190454,190454,2026-03-03 00:00:00,2026-03-05 00:00:00,API,Paid,0
BILL646827,CUST10172,264351,264351,2026-04-14 00:00:00,2026-04-18 00:00:00,Mobile,Paid,0
